ano_ingresso,ano_nasc,ano_referencia,atingiu_pv,ativo_inativo,avaliador_1,avaliador_2,avaliador_3,avaliador_4,avaliador_5,avaliador_6,cf,cg,ct,defasagem,destaque_ida,destaque_ieh,destaque_ipv,escola,fase,fase_ideal,genero,iaa,ian,ida,idade,ieg,inde_2023,inde_2024,inde_22,inde_23,indicado,ingles,instituicao_de_ensino,ipp,ips,ipv,matematica,num_av,pedra_20,pedra_2023,pedra_2024,pedra_21,pedra_22,pedra_23,portugues,rec_av1,rec_av2,rec_av3,rec_av4,rec_psicologia,turma,inde,pedra,genero_NUM,pedra_20_NUM,pedra_2023_NUM,pedra_2024_NUM,pedra_21_NUM,pedra_22_NUM,pedra_23_NUM,pedra_NUM,risco_evasao,classificacao,predicao
2019,2009.0,,1,,Avaliador-7,Avaliador-3,,,,,20.0,90.0,1.0,-2.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1.0,Fase 3 (7º e 8º ano),Masculino,8.5,5.0,8.4,12.0,9.8,,7.7730935185,8.181,7.5595,Sim,6.7,Escola Pública,7.5,8.1,8.389,8.8,3.0,Ametista,Ametista,Ametista,Ametista,Topázio,,8.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,R,8.181,Ametista,0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.9308490401100894,Alto,1
2022,2010.0,,1,,Avaliador-5,Avaliador-27,Avaliador-15,,,,65.0,432.0,5.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 3 (7º e 8º ano),Feminino,6.4,5.0,7.3,12.0,8.2,,7.7730935185,7.193,7.5595,Não,6.7,Escola Pública,7.5,6.3,8.389,6.0,3.0,,Ametista,Ametista,,Ametista,,8.7,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,Q,7.193,,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.9255602354260359,Alto,1
2017,2007.0,,1,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,10.0,140.0,1.0,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5.0,Fase 5 (1º EM),Feminino,6.7,10.0,8.1,12.0,8.4,,7.7730935185,8.006,7.5595,Não,9.5,Rede Decisão,7.5,7.5,8.5,6.7,3.0,Ametista,Ametista,Ametista,Ametista,Ametista,,8.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sem limitações,A,8.006,Ametista,1,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.9237464258802269,Alto,1
2021,2006.0,,1,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,4.0,33.0,2.0,-2.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 6 (2º EM),Masculino,8.8,5.0,8.4,12.0,10.0,,7.7730935185,8.512,7.5595,Não,9.9,Rede Decisão,7.5,8.8,8.667,7.8,4.0,,Ametista,Ametista,Ametista,Topázio,,7.5,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,A,8.512,,0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.9191118034424802,Alto,1
2021,2012.0,,1,,Avaliador-4,Avaliador-2,Avaliador-15,,,,81.0,309.0,6.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1.0,Fase 2 (5º e 6º ano),Feminino,9.0,5.0,6.3,12.0,8.8,,7.7730935185,7.502,7.5595,Sim,6.7,Escola Pública,7.5,7.5,8.444,6.8,3.0,,Ametista,Ametista,Ametista,Ametista,,5.7,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,Não atendido,A,7.502,,1,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.9175147634436915,Alto,1
2019,2005.0,,1,,Avaliador-5,Avaliador-27,Avaliador-28,Avaliador-31,,,2.0,9.0,2.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,6.0,Fase 7 (3º EM),Feminino,10.0,5.0,8.0,12.0,9.5,,7.7730935185,8.843,7.5595,Não,9.3,Rede Decisão,7.5,9.4,10.0,9.0,4.0,Topázio,Ametista,Ametista,Topázio,Topázio,,5.7,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Sem limitações,A,8.843,Topázio,1,3.0,2.0,2.0,3.0,3.0,0.0,3.0,0.9159484385442049,Alto,1
2022,2005.0,,1,,Avaliador-5,Avaliador-27,Avaliador-28,Avaliador-31,,,3.0,17.0,3.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,6.0,Fase 7 (3º EM),Masculino,9.6,5.0,8.0,12.0,8.8,,7.7730935185,8.677,7.5595,Sim,10.0,Escola Pública,7.5,10.0,10.0,9.5,4.0,,Ametista,Ametista,,Topázio,,4.4,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Sem limitações,A,8.677,,0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.9114565427713919,Alto,1
2022,2011.0,,1,,Avaliador-13,Avaliador-3,,,,,88.0,306.0,5.0,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0.0,Fase 2 (5º e 6º ano),Feminino,9.5,5.0,6.5,12.0,8.7,,7.7730935185,7.507,7.5595,Não,6.7,Escola Pública,7.5,7.5,8.5,6.3,2.0,,Ametista,Ametista,,Ametista,,6.7,Promovido de Fase,Promovido de Fase,Não avaliado,,Não atendido,O,7.507,,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.9087942437416707,Alto,1
2023,,,0,,Avaliador-11,Avaliador-3,,,,,67.0,430.5,6.0,0.0,,,,,2.0,ALFA (1° e 2° ano),Feminino,8.5,10.0,8.1,12.0,9.4,9,7.7730935185,7.306,7.5595,,6.7,Pública,7.5,7.5,9.0,7.6,2.0,,Topázio,Ametista,,,,8.5,,,,,,ALFA C - G0/G1,9,,1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.9055542708157617,Alto,1
2021,2011.0,,1,,Avaliador-5,Avaliador-2,Avaliador-15,,,,2.0,14.0,1.0,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 2 (5º e 6º ano),Masculino,8.5,10.0,8.8,12.0,9.3,,7.7730935185,8.717,7.5595,Sim,6.7,Escola Pública,7.5,7.5,9.111,9.2,3.0,,Ametista,Ametista,Topázio,Topázio,,8.5,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,,Não atendido,L,8.717,,0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.9030030474315899,Alto,1
2019,2005.0,,1,,Avaliador-5,Avaliador-27,Avaliador-28,Avaliador-31,,,1.0,5.0,1.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,6.0,Fase 7 (3º EM),Feminino,10.0,5.0,8.5,12.0,9.6,,7.7730935185,8.965,7.5595,Não,9.3,Rede Decisão,7.5,9.4,10.0,9.0,4.0,Ametista,Ametista,Ametista,Topázio,Topázio,,7.1,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Sem limitações,A,8.965,Ametista,1,2.0,2.0,2.0,3.0,3.0,0.0,2.0,0.9000648880773444,Alto,1
2022,2011.0,,1,,Avaliador-5,Avaliador-27,Avaliador-30,,,,10.0,84.0,2.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 2 (5º e 6º ano),Feminino,10.0,10.0,6.5,12.0,8.8,,7.7730935185,8.206,7.5595,Não,6.7,Escola Pública,7.5,7.5,8.611,7.0,3.0,,Ametista,Ametista,,Topázio,,6.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,Não atendido,D,8.206,,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.899208512282535,Alto,1
2019,2011.0,,1,,Avaliador-5,Avaliador-27,Avaliador-30,,,,31.0,191.0,4.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 2 (5º e 6º ano),Masculino,9.0,10.0,7.0,12.0,8.1,,7.7730935185,7.834,7.5595,Não,6.7,Escola Pública,7.5,5.6,8.389,7.3,3.0,Ametista,Ametista,Ametista,Ametista,Ametista,,6.7,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Requer avaliação,D,7.834,Ametista,0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.8983631084231302,Alto,1
2022,2014.0,,1,,Avaliador-11,Avaliador-3,,,,,7.0,35.0,2.0,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0.0,ALFA  (2º e 3º ano),Feminino,10.0,10.0,8.7,12.0,8.8,,7.7730935185,8.491,7.5595,Não,6.7,Escola Pública,7.5,7.5,8.417,9.1,2.0,,Ametista,Ametista,,Topázio,,8.3,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,,Não atendido,Y,8.491,,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.8912240883240731,Alto,1
2022,2009.0,,1,,Avaliador-5,Avaliador-2,Avaliador-15,,,,4.0,43.0,2.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 3 (7º e 8º ano),Feminino,10.0,5.0,8.0,12.0,10.0,,7.7730935185,8.428,7.5595,Não,6.7,Escola Pública,7.5,7.5,9.556,6.0,3.0,,Ametista,Ametista,,Topázio,,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não atendido,L,8.428,,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.891170664000225,Alto,1
2019,2011.0,,1,,Avaliador-4,Avaliador-2,,,,,56.0,218.0,1.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1.0,Fase 2 (5º e 6º ano),Feminino,9.5,5.0,7.6,12.0,9.7,,7.7730935185,7.745,7.5595,Não,6.7,Escola Pública,7.5,5.0,8.833,7.3,2.0,Ágata,Ametista,Ametista,Ágata,Ametista,,7.8,Promovido de Fase,Promovido de Fase,Não avaliado,,Não indicado,G,7.745,Ágata,1,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.881271922362852,Alto,1
2022,2013.0,,1,,Avaliador-11,Avaliador-3,,,,,97.0,330.0,4.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0.0,Fase 1 (4º ano),Masculino,10.0,5.0,6.3,12.0,7.4,,7.7730935185,7.461,7.5595,Sim,6.7,Escola Pública,7.5,7.5,9.417,6.6,2.0,,Ametista,Ametista,,Ametista,,5.9,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,,Não atendido,V,7.461,,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.8811893876338899,Alto,1
2022,2008.0,,1,,Avaliador-6,Avaliador-30,Avaliador-31,,,,28.0,174.0,2.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Feminino,10.0,5.0,6.1,12.0,10.0,,7.7730935185,7.889,7.5595,Sim,4.7,Escola Pública,7.5,6.9,8.389,7.0,3.0,,Ametista,Ametista,,Ametista,,6.5,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não atendido,N,7.889,,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.8643618752481572,Alto,1
"202300,00%",,,0,,Avaliador-11,Avaliador-3,,,,,67.0,430.5,6.0,0.0,,,,,2.0,ALFA (1° e 2° ano),Masculino,9.0,10.0,8.8,12.0,10.0,9,7.7730935185,7.306,7.5595,,6.7,Pública,7.5,7.5,8.83,8.2,2.0,,Topázio,Ametista,,,,9.3,,,,,,ALFA C - G0/G1,9,,0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.8616468572073401,Alto,1
2022,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-26,Avaliador-10,,,67.0,430.5,6.0,0.0,,,,EE Maria André Schunck Dona,2.0,Fase 3 (7° e 8° ano),Masculino,10.0,10.0,7.2,12.0,7.9,,8.0,7.929,8.72,,6.0,Pública,7.5,7.5,8.4,10.0,4.0,,Ametista,Topázio,,Ametista,Topázio,5.5,,,,,,3L,8.0,,0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.8558742684892742,Alto,1
2020,2009.0,,1,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,2.0,22.0,1.0,1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 3 (7º e 8º ano),Feminino,7.5,10.0,8.0,12.0,9.4,,7.7730935185,8.646,7.5595,Não,9.7,Rede Decisão,7.5,8.1,8.667,6.7,4.0,Ametista,Ametista,Ametista,Topázio,Topázio,,7.5,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,A,8.646,Ametista,1,2.0,2.0,2.0,3.0,3.0,0.0,2.0,0.8516243886266203,Alto,1
2023,,,0,Cursando,Avaliador-23,Avaliador-26,Avaliador-22,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,-1.0,,,,EE Mario Francisco de Amorim,2.0,Fase 6 (2° EM),Masculino,8.8,5.0,8.3,12.0,9.7,,8.093474603,7.306,7.066,,8.0,Pública,7.5,6.3,8.7,9.0,5.0,,Ametista,Topázio,,,Ametista,8.0,,,,,,5D,8.093474603,,0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.8309108854109627,Alto,1
2022,2014.0,,1,,Avaliador-11,Avaliador-3,,,,,8.0,37.0,2.0,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0.0,ALFA  (2º e 3º ano),Feminino,9.5,10.0,9.1,12.0,8.6,,7.7730935185,8.481,7.5595,Sim,6.7,Escola Pública,7.5,7.5,8.417,9.4,2.0,,Ametista,Ametista,,Topázio,,8.8,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,,Não atendido,K,8.481,,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.8223026509421127,Alto,1
"202300,00%",,,0,,Avaliador-11,Avaliador-3,,,,,67.0,430.5,6.0,0.0,,,,,2.0,ALFA (1° e 2° ano),Feminino,10.0,10.0,8.4,12.0,8.4,9,7.7730935185,7.306,7.5595,,6.7,Pública,7.5,7.5,8.67,8.1,2.0,,Topázio,Ametista,,,,8.7,,,,,,ALFA H - G0/G1,9,,1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.8216129160489812,Alto,1
"202300,00%",,,0,,Avaliador-11,Avaliador-2,,,,,67.0,430.5,6.0,0.0,,,,,2.0,ALFA (1° e 2° ano),Feminino,0.0,10.0,6.3,12.0,7.6,7,7.7730935185,7.306,7.5595,,6.7,Pública,7.5,8.1,8.5,7.0,2.0,,Ametista,Ametista,,,,5.5,,,,,,ALFA A - G0/G1,7,,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8139853367173804,Alto,1
2017,2005.0,,1,,Avaliador-5,Avaliador-27,Avaliador-28,Avaliador-31,,,4.0,31.0,4.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,6.0,Fase 7 (3º EM),Feminino,9.2,5.0,8.6,12.0,8.9,,7.7730935185,8.523,7.5595,Não,9.7,Rede Decisão,7.5,7.5,9.833,9.0,4.0,Ametista,Ametista,Ametista,Ametista,Topázio,,7.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não indicado,A,8.523,Ametista,1,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.8038390260188036,Alto,1
2022,2012.0,,1,,Avaliador-5,Avaliador-2,Avaliador-15,,,,42.0,265.0,6.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 2 (5º e 6º ano),Masculino,9.5,10.0,6.0,12.0,6.8,,7.7730935185,7.619,7.5595,Sim,6.7,Escola Pública,7.5,7.5,8.444,6.0,3.0,,Ametista,Ametista,,Ametista,,6.0,Mantido na Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,Sem limitações,A,7.619,,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.7884811949934013,Alto,1
2018,2010.0,,1,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,17.0,106.0,3.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Masculino,9.2,10.0,5.1,12.0,9.1,,7.7730935185,8.124,7.5595,Não,5.3,Rede Decisão,7.5,7.5,8.625,4.0,4.0,Ametista,Ametista,Ametista,Topázio,Topázio,,6.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não atendido,B,8.124,Ametista,0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,0.7773545638970742,Alto,1
2016,2007.0,,1,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,13.0,148.0,5.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Feminino,9.2,5.0,7.4,12.0,8.0,,7.7730935185,7.973,7.5595,Não,7.2,Rede Decisão,7.5,9.4,8.375,7.8,4.0,Topázio,Ametista,Ametista,Ametista,Ametista,,7.2,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,A,7.973,Topázio,1,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.7706069849891306,Alto,1
2019,2009.0,,1,,Avaliador-5,Avaliador-27,Avaliador-24,Avaliador-31,,,1.0,1.0,1.0,2.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,5.0,Fase 3 (7º e 8º ano),Feminino,10.0,10.0,8.5,12.0,9.7,,7.7730935185,9.442,7.5595,Não,9.8,Rede Decisão,7.5,9.4,9.75,7.7,4.0,Topázio,Ametista,Ametista,Topázio,Topázio,,8.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Sem limitações,L,9.442,Topázio,1,3.0,2.0,2.0,3.0,3.0,0.0,3.0,0.7666078824237968,Alto,1
2019,2009.0,,1,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,3.0,24.0,1.0,1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 3 (7º e 8º ano),Masculino,8.3,10.0,7.9,12.0,9.9,,7.7730935185,8.638,7.5595,Não,6.4,Rede Decisão,7.5,5.6,9.5,9.7,4.0,Topázio,Ametista,Ametista,Topázio,Topázio,,7.7,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,F,8.638,Topázio,0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,0.7398426206227103,Alto,1
2023,,,0,,Avaliador-11,Avaliador-2,,,,,67.0,430.5,6.0,0.0,,,,,2.0,ALFA (1° e 2° ano),Feminino,0.0,10.0,8.6,12.0,8.3,8,7.7730935185,7.306,7.5595,,6.7,Pública,7.5,8.8,8.415,8.2,2.0,,Ametista,Ametista,,,,8.9,,,,,,ALFA A - G0/G1,8,,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7185838273461218,Alto,1
2022,2010.0,,1,,Avaliador-5,Avaliador-2,Avaliador-15,,,,9.0,80.0,2.0,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 3 (7º e 8º ano),Feminino,10.0,5.0,9.0,12.0,9.7,,7.7730935185,8.22,7.5595,Sim,6.7,Escola Pública,7.5,5.0,8.944,8.7,3.0,,Ametista,Ametista,,Topázio,,9.3,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Requer avaliação,A,8.22,,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.7141264003929887,Alto,1
